FacilityName,CSV_Latitude,CSV_Longitude,Latitude,Longitude,Business_Status,Is_Accurate
Dental Clinic,5.580728,-0.210466999999994,5.566709400000001,-0.2037866,OPERATIONAL,false
North Labone Dental Clinic,5.580728,-0.210466999999994,5.5682354,-0.1732356,OPERATIONAL,false
S & S Medical Centre,5.580728,-0.210466999999994,5.563041999999999,-0.1505045,OPERATIONAL,false
Philips Clinic,5.580728,-0.210466999999994,5.5825466,-0.1619598,OPERATIONAL,false
Teshie Health Assistants Training School,5.580728,-0.210466999999994,5.6025686,-0.1188976,OPERATIONAL,false
C & J Medicare,5.580728,-0.210466999999994,5.6243453,-0.0695131,OPERATIONAL,false
Charisma Dental Clinic,5.580728,-0.210466999999994,5.5577136,-0.1822597,OPERATIONAL,false
Nuffield Clinic,5.580728,-0.210466999999994,5.5658588,-0.1848372,OPERATIONAL,false
Executive Health Care Unit,5.580728,-0.210466999999994,5.5998535,-0.196388,OPERATIONAL,false
Spaes Dental Clinic,5.580728,-0.210466999999994,5.5665212,-0.1862387,OPERATIONAL,false
Ayifua Clinic,5.580728,-0.210466999999994,5.5615065,-0.1757584,OPERATIONAL,false
Otoo Memorial Dental Clinic,5.580728,-0.210466999999994,5.5593734,-0.2097749,OPERATIONAL,false
Family Clinic,5.580728,-0.210466999999994,5.573067000000001,-0.2594977,OPERATIONAL,false
Civil Service Clinic,5.580728,-0.210466999999994,5.5509815,-0.1961227,OPERATIONAL,false
Obenfo Hospital,5.580728,-0.210466999999994,5.5591061,-0.2155711,OPERATIONAL,false
Hanson Medical Centre,5.580728,-0.210466999999994,5.5824378,-0.2712116,OPERATIONAL,false
Aroma Dental Clinic,5.580728,-0.210466999999994,5.5448514,-0.2649319,OPERATIONAL,false
Bethany Medical Centre,5.580728,-0.210466999999994,5.5865163,-0.2352291,OPERATIONAL,false
Lighthouse Mission,5.580728,-0.210466999999994,5.5637786,-0.2663736,OPERATIONAL,false
Achimota Hospital,5.580728,-0.210466999999994,5.6294907,-0.2170271,OPERATIONAL,false
Fire Medical Centre,5.580728,-0.210466999999994,5.5329013,-0.2177543,OPERATIONAL,false
Madina Health Centre,5.708873,-0.243230700000026,5.673905,-0.2294648,OPERATIONAL,false
Superior Medical Centre,5.708873,-0.243230700000026,5.6420113,-0.2316704,OPERATIONAL,false
Clements Clinic,5.708873,-0.243230700000026,5.6434965,-0.2381257,OPERATIONAL,false
Pantang Health Assistants Training School,5.708873,-0.243230700000026,5.713446299999999,-0.1920626,OPERATIONAL,false
CMFR Clinic,5.708873,-0.243230700000026,5.672958,-0.2072823,OPERATIONAL,false
Dr Koranteng Dental Clinic,5.708873,-0.243230700000026,5.667546499999999,-0.2398544,OPERATIONAL,false
African Moslem Clinic,5.708873,-0.243230700000026,5.5290238,-0.227157,OPERATIONAL,false
Victoria Clinic,5.708873,-0.243230700000026,5.670501499999999,-0.1712366,OPERATIONAL,false
Leonard Clinic,5.708873,-0.243230700000026,5.6691854,-0.1823987,OPERATIONAL,false
Van Medical Centre,5.708873,-0.243230700000026,5.6931707,-0.2197435,OPERATIONAL,false
Passion Clinic,5.708873,-0.243230700000026,5.673167599999999,-0.1522023,OPERATIONAL,false
Taifa CHPS,5.708873,-0.243230700000026,5.6598,-0.2514,OPERATIONAL,false
Jilac Specialist Hospital,5.708873,-0.243230700000026,5.6576849,-0.241741,CLOSED_PERMANENTLY,false
Beans Clinic,5.708873,-0.243230700000026,5.6738992,-0.2293865,OPERATIONAL,false
St Clement Clinic,5.708873,-0.243230700000026,5.6434965,-0.2381257,OPERATIONAL,false
Taifa CHPS,5.708873,-0.243230700000026,5.6598,-0.2514,OPERATIONAL,false
Dela Clinic,5.708873,-0.243230700000026,5.6821793,-0.1755235,OPERATIONAL,false
Holy Dove Hospital,5.708873,-0.243230700000026,5.612781,-0.234345,OPERATIONAL,false
The New Achimota Clinic,5.708873,-0.243230700000026,5.6294033,-0.2477434,OPERATIONAL,false
Bertmis Maternity Home,5.708873,-0.243230700000026,5.6332529,-0.2562256,OPERATIONAL,false
Green House Clinic,5.64767,-0.001539600000001,5.6404139,-0.1196472,OPERATIONAL,false
Dziram Eye Clinic,5.64767,-0.001539600000001,5.6303334,-0.09206349999999999,OPERATIONAL,false
Korle-Bu Opthamalmic,5.580728,-0.210466999999994,5.54171,-0.2299377,OPERATIONAL,false
Korle-Bu Pery Operative,5.580728,-0.210466999999994,5.5419158,-0.230042,OPERATIONAL,false
Korle-Bu Public Health,5.580728,-0.210466999999994,5.5390432,-0.232903,OPERATIONAL,false
Military Nurses Training College,5.580728,-0.210466999999994,5.585281999999999,-0.1845725,OPERATIONAL,false
Western Hills School of Nursing (General Nursing),5.6667219,-0.356007599999998,5.6589908,-0.270824,OPERATIONAL,false
Health Concern (Health Assistants Clinical),5.708873,-0.243230700000026,5.652425,-0.210684,OPERATIONAL,false
Nyaniba (Health Assistants Training School Clinical),5.64767,-0.001539600000001,5.6587644,-0.0185341,CLOSED_PERMANENTLY,false
Martin Luther Health Assistants Training School,5.580728,-0.210466999999994,5.581110799999999,-0.2725627,OPERATIONAL,false
Bamboi Health Centre,8.16514,-2.03238,8.165099999999999,-2.0324,OPERATIONAL,true
Jama Health Centre,8.29998,-2.18507,7.4462838,38.0202645,OPERATIONAL,false
Catholic PHC,9.03223,-2.48661,N/A,N/A,NO DATA,false
Bole Hospital,9.0276,-2.49736,9.0282716,-2.4969872,OPERATIONAL,true
Bole District Health Directorate,9.02768,-2.49669,9.0276996,-2.4966316,OPERATIONAL,true
Tinga Health Centre,8.58131,-2.22444,-0.6060015999999999,34.8910895,OPERATIONAL,false
Banda-Nkwanta CHPS,8.35314,-2.13659,8.363395299999999,-2.1378802,OPERATIONAL,false
Mandari Health Centre,9.02344,-2.57767,9.0296875,-2.5816875,OPERATIONAL,false
Yunyoo  Health Centre,10.48094,-0.01575,10.4809,-0.0158,OPERATIONAL,true
Bunkpurugu  Health Centre,10.52235,-0.08894,10.5223836,0.0888865,OPERATIONAL,false
Bunkpurugu-Yunyuo District Health Directorate,10.52235,-0.08894,10.5187418,0.0876097,OPERATIONAL,false
Rabito Clinic,10.52235,-0.08894,10.5159426,0.1008367,OPERATIONAL,false
Jimbale Health Centre,10.45524,-0.01124,9.553607699999999,-0.9418776999999999,OPERATIONAL,false
Binde  Rural  Hospital,10.56562,-0.02876,10.5652998,-0.0290205,OPERATIONAL,true
Nakpanduri  Health Centre,10.63501,-0.17942,10.6357031,-0.1791095,OPERATIONAL,true
Nasuan  Health Centre,10.51322,-0.16578,10.51321,-0.1679123,OPERATIONAL,true
Tina's Maternity Home,8.76973,-1.45284,6.7155988,-1.5047464,OPERATIONAL,false
Buipe Health Centre,8.78374,-1.46939,8.783711199999999,-1.4693752,OPERATIONAL,true
Central Gonja District Health Directorate,8.78355,-1.46931,8.7835174,-1.4692915,OPERATIONAL,true
Kusawgu Health Centre,9.19881,-1.05046,9.1988,-1.0505,OPERATIONAL,true
Sankpala CHPS,9.26426,-1.00502,9.2632899,-1.0083637,NO DATA,true
Mpaha Health Centre,8.74581,-1.11387,8.7457015,-1.1138305,OPERATIONAL,true
Tuluwe Health Centre,8.71256,-0.93153,8.7126059,-0.9314599000000001,OPERATIONAL,true
Yapei Health Centre,9.14325,-1.1547,9.161254999999999,-1.1670797,NO DATA,false
Abromase Health Centre,8.46421,-1.01615,7.2663989,-2.1319495,OPERATIONAL,false
Buma Health Centre,8.29827,-0.85536,N/A,N/A,NO DATA,false
FAME Health Centre,8.46489,-0.20386,N/A,N/A,NO DATA,false
Jantong CHPS,9.23357,-0.40115,N/A,N/A,NO DATA,false
Kpalbe Health Centre,9.11986,-0.55531,9.1199,-0.5553,OPERATIONAL,true
Blajai E.P. Health Centre,8.37564,0.10165,8.3757571,0.1013419,OPERATIONAL,true
Kitare  Health Centre,8.26244,-0.18055,8.262374399999999,0.1800555,OPERATIONAL,false
Oti River Hospital,8.4505,-0.07582,8.4505,-0.07579999999999999,OPERATIONAL,true
Kpandai Health Centre,8.46327,0.00606,8.4633339,-0.0059897,OPERATIONAL,false
WEC Health Centre,8.45768,0.01228,N/A,N/A,NO DATA,false
Lonto Health Centre,8.20497,-0.4063,8.2049355,-0.4063818,OPERATIONAL,true
Loloto Health Centre,8.36555,-0.40301,8.365599999999999,-0.403,OPERATIONAL,true
Gulbi  Quarters Health Centre,8.25975,-0.23938,10.4092375,-0.7021719,OPERATIONAL,false
Sabojida Health Centre,8.31204,-0.30621,8.312,-0.3062,OPERATIONAL,true
Bunjai CHPS,8.73741,-0.50597,N/A,N/A,NO DATA,false
Makango Health Centre,8.32421,-0.61921,8.324164,-0.6191609000000001,OPERATIONAL,true
Salaga  Hospital,8.55733,-0.51437,8.5572559,-0.5150485,OPERATIONAL,true
East Gonja District Health Directorate,8.55653,-0.51267,8.5715116,-0.6773045999999999,NO DATA,false
Catholic PHC,8.54888,-0.51912,8.5489,-0.5191,OPERATIONAL,true
Gambaga Health Centre,10.528,-0.44041,10.5278625,-0.4405019,OPERATIONAL,true
East Mamprusi District Health Directorate,10.528,-0.4407,10.484357,-0.4125181000000001,NO DATA,false
Gbintiri Health Centre,10.28123,-0.11996,10.3067036,-0.1024715,OPERATIONAL,false
Wundua CHPS,10.33391,-0.53381,10.484357,-0.4125181000000001,NO DATA,false
Langbinsi Presby Health Centre,10.40747,-0.56017,10.4086985,-0.5605545,OPERATIONAL,true
Baptist Medical Centre,10.51973,-0.36573,10.5197972,-0.3659337,OPERATIONAL,true
Sakogu Health Centre,10.5758,-0.27809,10.5773661,-0.2738115,OPERATIONAL,true
Gbingbani Health Centre,10.38706,-0.18374,10.3871,-0.1837,OPERATIONAL,true
Gushegu  Hospital,9.92814,-0.21489,9.9292377,-0.2141122,OPERATIONAL,true
Katani CHPS,10.162,-0.08459,10.1633124,-0.08285329999999999,NO DATA,true
Gushegu District Health Directorate,9.92814,-0.21489,9.9292377,-0.2141122,OPERATIONAL,true
Galwei Health Centre,9.6214,-0.43895,9.6214,-0.439,OPERATIONAL,true
Kpatinga Health Centre,9.76705,-0.26769,9.7671002,-0.2677031,OPERATIONAL,true
Zinindo CHPS,9.6219,-0.56795,9.6239331,-0.5647917000000001,NO DATA,true
Karaga Health Centre,9.91563,-0.43159,9.9313131,-0.4366577,OPERATIONAL,false
Karaga District Health Directorate,9.91989,-0.43139,9.9341251,-0.4436156,OPERATIONAL,false
Nyong CHPS,9.8832,-0.62553,N/A,N/A,NO DATA,false
Pishegu Health Centre,9.96682,-0.64704,9.9667999,-0.647,OPERATIONAL,true
Bimbilla  Hospital,8.85756,-0.05562,8.8579381,0.0557467,OPERATIONAL,false
Nanumba North District Health Directorate,8.8573,0.05507,8.9686842,-0.1120696,NO DATA,false
Binchera  Health Centre,9.11334,-0.0012,9.113299999999999,-0.0011999,OPERATIONAL,true
Lanja  Health Centre,9.17736,-0.01795,9.1774,-0.018,OPERATIONAL,true
Chamba  Health Centre,8.69374,-0.13959,8.6937,-0.1396,OPERATIONAL,true
Makayili  Health Centre,9.00093,-0.01717,9.0008934,-0.0172001,OPERATIONAL,true
Juo CHPS,9.02161,-0.07641,N/A,N/A,NO DATA,false
Lungni Health Centre,8.55814,-0.00315,8.5581,-0.0032,OPERATIONAL,true
Nakpayili CHPS,8.76046,0.05359,8.7618811,0.0536592,NO DATA,true
Pudua Health Centre,8.86983,0.27477,8.8692222,0.2746555,OPERATIONAL,true
Nanumba South District Health Directorate,8.65638,0.00344,8.812897999999999,0.0424025,NO DATA,false
Wulensi Health Centre,8.65638,0.00344,8.6561601,0.0031462,OPERATIONAL,true
Kukuo CHPS,8.84772,0.15747,8.812897999999999,0.0424025,NO DATA,false
Bunburika CHPS,10.40056,0.25425,N/A,N/A,NO DATA,false
Wanjoga CHPS,10.21564,0.33012,9.8124196,0.2244662,NO DATA,false
Chereponi Health Centre,10.13118,0.28735,10.1304375,0.2865625,OPERATIONAL,true
Gbangbanpong CHPS,9.85065,0.30435,N/A,N/A,NO DATA,false
Saboba Medical Centre,9.70965,0.31924,9.7095614,0.3188885,OPERATIONAL,true
Saboba Chereponi District Health Directorate,9.70865,0.32139,10.1312512,0.2871658,OPERATIONAL,false
Sambuli Health Centre,9.59873,0.27661,9.5986999,0.2766,OPERATIONAL,true
Kpalba E.P Health Centre,9.5358,0.22578,N/A,N/A,NO DATA,false
Wapuli E.P. Health Centre,9.73956,0.10464,9.7385813,0.1015492,NO DATA,true
Garinkuka CHPS,9.74152,0.13433,9.9874756,0.1959469,OPERATIONAL,false
Wenchiki Health Centre,10.2732,0.20774,10.2731999,0.2077,OPERATIONAL,true
Saboba RCH,9.71598,0.319,9.7161458,0.3186638,OPERATIONAL,true
Nanton Health Centre,9.54552,-0.73422,9.545499999999999,-0.7342,OPERATIONAL,true
Pong Tamale Health Centre,9.68228,-0.83354,9.6806622,-0.8299702999999999,OPERATIONAL,true
Diare Health Centre,9.87457,-0.87583,9.8745596,-0.8759064999999999,OPERATIONAL,true
Pigu CHPS,9.97998,-0.82363,9.9762302,-0.8270193,NO DATA,false
Zoggu Health Centre,9.66721,-0.71574,9.617049600000001,-0.7453436999999999,OPERATIONAL,false
Savelugu  Hospital,9.61862,-0.82929,9.6187053,-0.8293088,OPERATIONAL,true
Bruham  Maternity Home,9.62195,-0.82912,9.6218588,-0.8290354,OPERATIONAL,true
Mogla Health Centre,9.5934,-0.87316,9.617049600000001,-0.7453436999999999,OPERATIONAL,false
Jonjori Health Centre,9.65274,-0.6936,9.617049600000001,-0.7453436999999999,OPERATIONAL,false
Savelugu  Hospital,9.61862,-0.82929,9.6187053,-0.8293088,OPERATIONAL,true
Savelugu Nanton District Health Directorate,9.61862,-0.82929,9.5921748,-0.8317323999999999,OPERATIONAL,false
Tampion Health Centre,9.83497,-0.77994,9.834999999999999,-0.7798999999999999,OPERATIONAL,true
Gindabuo Health Centre,9.62936,-2.45984,9.576984399999999,-2.4177347,OPERATIONAL,false
Kalba  Health Centre,9.54879,-2.66509,9.5488,-2.6650999,OPERATIONAL,true
Sawla Health Centre,9.2676,-2.40624,9.265863,-2.4019434,OPERATIONAL,false
Ever Green Maternity Home,9.27356,-2.414,9.273776,-2.4140636,OPERATIONAL,true
Friends Maternity Home,9.27094,-2.41542,9.271194099999999,-2.415677,OPERATIONAL,true
S awla Health  Centre,9.2676,-2.4061,9.265863,-2.4019434,OPERATIONAL,true
Sawla Tuna Kalba District Health Directorate,9.2676,-2.40631,9.265863,-2.4019434,OPERATIONAL,false
Tuna Health Centre,9.49246,-2.41875,9.265863,-2.4019434,OPERATIONAL,false
Soma CHPS,9.46424,-2.3176,9.448135899999999,-2.3813621,NO DATA,false
Kulmasa CHPS,9.69186,-2.48805,9.6891876,-2.4925685,NO DATA,false
Industrial Area Health Centre,9.39219,-0.86101,9.3930083,-0.8234811,OPERATIONAL,false
Bilpela Health Centre,9.38914,-0.84202,9.3892875,-0.8418224999999999,OPERATIONAL,true
Deahas Maternity Home,9.39169,-0.34907,9.3669136,-0.8440114,OPERATIONAL,false
Kpanvo Health Centre,9.37119,-0.82784,9.3712203,-0.8278004,OPERATIONAL,true
Choggu RCH,9.42472,-0.85039,9.4245891,-0.8502402,OPERATIONAL,true
Shekina Health Centre,9.45545,-0.87108,9.4555115,-0.8711041,OPERATIONAL,true
Fulera Maternity Home,9.43237,-0.86083,9.432387499999999,-0.8607979,OPERATIONAL,true
As-Salam Materniyt Home,9.39869,-0.84419,N/A,N/A,NO DATA,false
Bagabaga Clinic,9.42176,-0.86864,9.4217696,-0.8686024,OPERATIONAL,true
Nyohini  Clinic,9.40097,-0.86769,9.4003138,-0.8695959999999999,OPERATIONAL,true
Gariziegu Clinic,9.39845,-0.83087,9.398500000000002,-0.8309,OPERATIONAL,true
Sanerigu RCH,9.40114,-0.86754,9.4012312,-0.8675779000000001,OPERATIONAL,true
Rev. Tyers Momeral Clinic,9.41724,-0.82832,9.4171899,-0.8283785,OPERATIONAL,true
ABF Medical Center,9.53922,-0.85249,9.539124,-0.8525402,OPERATIONAL,true
Tamale School of Hygiene,9.46047,-0.8437,9.460744499999999,-0.8432816,OPERATIONAL,true
Kalpohini Health Centre,9.42159,-0.82481,9.4216622,-0.8248504999999999,OPERATIONAL,true
Tania Specialist,9.44817,-0.84884,9.4546382,-0.8378863999999999,OPERATIONAL,false
6mrs Kamina Health Centre,9.46148,-0.8487,9.4612839,-0.8494210000000001,OPERATIONAL,true
Haj Adams Health Centre,9.40179,-0.84597,9.3955916,-0.8450306999999999,OPERATIONAL,false
Tamale West Hospital,9.40046,-0.8503,9.4006746,-0.849918,OPERATIONAL,true
Tamale Metropolitan Health Directorate,9.43496,-0.8417,9.435087099999999,-0.8416754,OPERATIONAL,true
Regional Health Directorate,9.2425,-0.50203,9.4045922,-0.8366201,OPERATIONAL,false
Tamale Central RCH,9.24314,-0.50236,9.4012693,-0.8360548999999999,OPERATIONAL,false
Rabito Clinic,9.40653,-0.84118,9.403422599999999,-0.8424159999999999,OPERATIONAL,true
SDA Hospital,9.39974,-0.8318,9.3996043,-0.8318233,OPERATIONAL,true
Tamale Central  Hospital,9.24188,-0.50141,9.3930083,-0.8234811,OPERATIONAL,false
Tamale Nutrition Rehab Center,9.40104,-0.83124,9.405227799999999,-0.8362493,OPERATIONAL,false
Tamale Community Health Nurses Training School,9.41714,-0.83578,9.420059199999999,-0.8361742,OPERATIONAL,true
Tamale Nurses Training School,9.38961,-0.3251,9.3898874,-0.8252252,OPERATIONAL,false
Vitting RCH,9.38308,-0.79671,9.383220399999999,-0.7968413999999999,OPERATIONAL,true
Lahagu Health Centre,9.32957,-0.72924,9.3296189,-0.7291953999999999,OPERATIONAL,true
Kotingli  CHPS,9.34043,-0.79244,N/A,N/A,NO DATA,false
Tamale Teaching Hospital,9.39338,-0.82368,9.3930083,-0.8234811,OPERATIONAL,true
Dalon Health Centre,9.63016,-1.00931,9.433416399999999,-1.0595002,OPERATIONAL,false
Singa  CHPS,9.73055,-1.06267,N/A,N/A,NO DATA,false
Kunbungu Health Centre,9.54916,-0.94233,9.553607699999999,-0.9418776999999999,OPERATIONAL,true
Kpiliyin Health Centre,9.5418,-0.88683,9.553607699999999,-0.9418776999999999,OPERATIONAL,false
Cheshegu  Clinic,9.45623,-0.955,9.456199999999999,-0.9550000000000001,OPERATIONAL,true
Nyankpala Health Centre,9.40372,-0.98557,9.4036033,-0.9855934,OPERATIONAL,true
Tolon Health Centre,9.42688,-1.05236,9.433416399999999,-1.0595002,OPERATIONAL,false
Tolon-Kumbungu District Health Director,9.43244,-1.05633,9.5440679,-0.9381284,OPERATIONAL,false
Wantugu Health Centre,9.51441,-1.14721,9.553607699999999,-0.9418776999999999,OPERATIONAL,false
Lingbunga CHPS,9.64364,-1.20984,9.6462521,-1.2119511,NO DATA,true
Bontanga Health Centre,9.52716,-0.94687,9.527199999999999,-0.9469,OPERATIONAL,true
Gbulun Health Centre,9.48951,-1.01225,9.4895,-1.0123,OPERATIONAL,true
Kpendua CHPS,9.73252,-1.06362,9.6631125,-0.8900469000000001,OPERATIONAL,false
Busunu Health Centre,9.16482,-1.50966,9.1649242,-1.5096457,OPERATIONAL,true
Daboya   Health Centre,9.52878,-1.38151,9.0625957,-1.7995365,OPERATIONAL,false
Lingbinsi  Community  Clinic,9.57138,-1.40698,9.582607099999999,-1.4076298,OPERATIONAL,false
Bawena  CHPS,9.54411,-1.63627,9.5431125,-1.6320156,OPERATIONAL,true
Damongo RCH,9.03523,-1.8208,9.0625957,-1.7995365,OPERATIONAL,false
Damongo Hospital,9.06302,-1.79872,9.0625957,-1.7995365,OPERATIONAL,true
Mankarigu Health Centre,10.02667,-1.27923,9.7843869,-1.3550298,OPERATIONAL,false
Mole Game Health Centre,9.25197,-1.85014,9.2519136,-1.8501066,OPERATIONAL,true
West Gonja District Health Directorate,9.08581,-1.80925,9.0625957,-1.7995365,OPERATIONAL,false
Janga Health Centre,10.02833,-0.97536,10.0283,-0.9753999999999998,OPERATIONAL,true
Kpasenkpe  Health Centre,10.44709,-1.04688,10.4471,-1.0469,OPERATIONAL,true
Yagaba Health Centre,10.22982,-1.28604,N/A,N/A,NO DATA,false
Kubori  Health Centre,10.14663,-1.29627,10.1469677,-1.2962169,OPERATIONAL,true
Yizesi  Health  Centre,10.28389,-1.43655,10.2838483,-1.4364803,OPERATIONAL,true
Our  Lady Of Rocio  Health Centre,10.35992,-0.79743,10.3601502,-0.797277,OPERATIONAL,true
Nasia  CHPS,10.15817,-0.80475,10.1609445,-0.8032180999999999,NO DATA,true
Walewale  Hospital,10.34633,-0.80854,10.3470191,-0.8087675,OPERATIONAL,true
Yama CHPS,10.33918,-1.02142,10.3487285,-0.8294001999999999,NO DATA,false
Catholic  Rehabilitation/Nutrition  Centre,10.3608,-0.79666,10.3599643,-0.7974291,OPERATIONAL,true
Gbeo CHPS,10.37035,-0.80314,10.3487285,-0.8294001999999999,NO DATA,false
Yikpabongo  Health Centre,10.24492,-1.56754,10.2449,-1.5674999,OPERATIONAL,true
Kparigu PPAG Health Centre,10.30028,-0.63531,10.2943735,-0.635864,OPERATIONAL,false
West Mamprusi District Health Directorate,10.36321,-0.7975,10.3632685,-0.7975339,OPERATIONAL,true
FAME-Loagri Clinic,10.27744,-0.82818,10.2591461,-1.1933568,OPERATIONAL,false
FAME-Yizesi Clinic,10.28389,-1.43655,N/A,N/A,NO DATA,false
Wulugu Health Centre,10.61794,-0.8087,10.4694598,-0.7932359999999999,OPERATIONAL,false
Adibo Health Centre,9.30712,-0.01635,9.3071,-0.0164,OPERATIONAL,true
Bunbon Health Centre,9.70079,-0.09859,9.7009273,-0.09872439999999999,OPERATIONAL,true
Jimle Health Centre,9.40029,-0.4828,9.400314,-0.482807,OPERATIONAL,true
Kuni CHPS,9.24587,-0.16672,9.245851499999999,0.1666322,OPERATIONAL,false
Nyani Health Centre,9.35578,-0.19746,9.3558,-0.1975,OPERATIONAL,true
Dabogni Health Centre,9.20765,-0.18334,9.444693899999999,-0.004664199999999999,OPERATIONAL,false
Sang Health Centre,9.41863,-0.27738,9.418711000000002,-0.2777183,OPERATIONAL,true
Church of Christ Health Centre,9.46296,-0.00881,9.463289699999999,-0.0092315,OPERATIONAL,true
Yendi Hospital,9.44604,-0.00402,9.444693899999999,-0.004664199999999999,OPERATIONAL,true
Yendi RCH,9.45152,-0.00965,9.4514566,-0.009572299999999999,OPERATIONAL,true
Sunsong CHPS,9.5974,-0.01523,9.5965604,-0.0151569,NO DATA,true
Yendi District Health Directorate,9.44443,-0.00375,9.4444313,-0.0039085,OPERATIONAL,true
Yendi Leprosarium,9.45121,-0.00933,9.444693899999999,-0.004664199999999999,OPERATIONAL,false
Kukpalgu Health Centre,9.18128,0.31606,9.1813,0.3161,OPERATIONAL,true
Nakpale Health Centre,8.97945,0.32212,9.359359699999999,0.529014,OPERATIONAL,false
Woriborgu CHPS,9.0532,0.25317,9.295001,0.3701276,NO DATA,false
Tatale Health Centre,9.36439,0.52957,9.2937204,0.3698559,OPERATIONAL,false
Kpalbutabu Health Centre,9.40616,0.42942,9.2937204,0.3698559,OPERATIONAL,false
Zabzugu Polyclinic,9.29565,0.37705,9.2957,0.3771,OPERATIONAL,true
Kandin Health Centre,9.1998,0.45278,9.2937204,0.3698559,OPERATIONAL,false
Sabare CHPS,9.2782,0.26256,9.295001,0.3701276,NO DATA,false
Zabzugu-Tatale District Health Directorate,9.29463,0.37955,5.630408,-0.1763763,OPERATIONAL,false
Kujoni CHPS,9.701764,0.323641,N/A,N/A,NO DATA,false
Sangul CHPS,9.701764,0.323641,9.8124196,0.2244662,NO DATA,false
Demon CHPS,9.701764,0.323641,N/A,N/A,NO DATA,false
Kucha CHPS,9.701764,0.323641,N/A,N/A,NO DATA,false
Nansoni CHPS,9.701764,0.323641,10.2052665,0.2326745,NO DATA,false
Tumbo CHPS,9.701764,0.323641,N/A,N/A,NO DATA,false
Donald Richard Clinic,9.273241,-2.413461,9.378599999999999,-2.4549,OPERATIONAL,false
Dipali CHPS,9.624722,-0.827778,N/A,N/A,NO DATA,false
Sabonjida CHPS,8.924527,-0.074677,8.5980451,-0.3501258,NO DATA,false
Juanayili CHPS,8.924527,-0.074677,8.9603941,-0.1331191,NO DATA,false
Jawani CHPS,10.394448,-0.412518,N/A,N/A,NO DATA,false
Public Health Unit BMC,10.394448,-0.412518,10.515873,-0.3640724,OPERATIONAL,false
Konlinvai CHPS,10.394448,-0.412518,N/A,N/A,NO DATA,false
Samini HPS,10.394448,-0.412518,N/A,N/A,NO DATA,false
Tuni CHPS,10.394448,-0.412518,N/A,N/A,NO DATA,false
Gbangu CHPS,10.394448,-0.412518,10.4872903,-0.5031618999999999,OPERATIONAL,false
Yalla CHPS,9.01138,-1.058613,N/A,N/A,NO DATA,false
